Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE,MAE (‰)
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.03858000000000024,0.37639024390244136,3.4150133738719015
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.06856500000000025,0.668926829268295,6.069217003098142
combination_1_ABCD,B (δ15N coll),15,KNN,B,δ15N coll,1.721822857142857,19.777996458531906,152.41182178800284
combination_1_ABCD,B (δ15N coll),15,SVM,B,δ15N coll,2.0806251713119193,23.919613542249248,184.17218211624356
combination_1_ABCD,B (δ15N coll),15,RandomForest,B,δ15N coll,1.9797830080498877,22.422580486406453,175.24586443376535
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,B,δ15N coll,1.9267421904761892,21.846253529324407,170.55081255778612
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,B,δ15N coll,1.9405348571428571,22.12404795655639,171.7717078695546
combination_1_ABCD,B (δ15N coll),15,KNN,AB,δ13C coll_δ15N coll,0.20533428571428577,1.653114164351558,18.175721405617306
combination_1_ABCD,B (δ15N coll),15,SVM,AB,δ13C coll_δ15N coll,0.14533897493038836,1.215368140119876,12.865073694455836
combination_1_ABCD,B (δ15N coll),15,RandomForest,AB,δ13C coll_δ15N coll,0.30542233333333396,2.566046504763152,27.035286495917337
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.14729885714285743,1.2570587726592055,13.038557985974641
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.19790371428571474,1.7734220896999324,17.517984215257524
combination_1_ABCD,B (δ15N coll),15,KNN,BC,δ15N coll_δ13C carb,1.7087380952380955,19.61065697338425,151.25358858689629
combination_1_ABCD,B (δ15N coll),15,SVM,BC,δ15N coll_δ13C carb,2.0012532625803208,23.1477528378987,177.14636226585094
combination_1_ABCD,B (δ15N coll),15,RandomForest,BC,δ15N coll_δ13C carb,1.9805050905895698,22.420215547568944,175.30978152889372
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,BC,δ15N coll_δ13C carb,1.8323383809523803,20.813453740555385,162.19440322475705
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,BC,δ15N coll_δ13C carb,1.8463639047619036,21.20473841720173,163.43591051830504
combination_1_ABCD,B (δ15N coll),15,KNN,BD,δ15N coll_δ18O carb,1.6590152380952379,19.44564636816766,146.85223498062413
combination_1_ABCD,B (δ15N coll),15,SVM,BD,δ15N coll_δ18O carb,1.9778220824247925,22.930130514800357,175.07228778174698
combination_1_ABCD,B (δ15N coll),15,RandomForest,BD,δ15N coll_δ18O carb,1.9671942730158691,22.304977968665895,174.13153839692495
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,BD,δ15N coll_δ18O carb,1.9324389523809518,21.971450814357688,171.05507689403618
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,BD,δ15N coll_δ18O carb,1.8664116190476179,21.433659498612847,165.21048834104417
combination_1_ABCD,B (δ15N coll),15,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.17900285714285719,1.4484261461044643,15.844923564129987
combination_1_ABCD,B (δ15N coll),15,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.16890300837582822,1.45589703996133,14.950908047969094
combination_1_ABCD,B (δ15N coll),15,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.3361794285714287,2.867225062975758,29.75783422996463
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.18723771428571492,1.56676287959717,16.573854286649002
